sbuid,testDateUtc,metric,value,sbu_sport
114224604.0,2022-11-28T19:51:10.131Z,rightImpulse,4919.795000000002,Softball
114224604.0,2022-11-28T19:51:10.131Z,rightMaxForce,420.0,Softball
114224604.0,2022-11-28T19:51:10.131Z,rightTorque,187.11,Softball
114224604.0,2022-11-28T19:51:10.131Z,rightCalibration,0.0,Softball
114224604.0,2022-11-28T19:51:10.131Z,leftRepetitions,3.0,Softball
114224604.0,2022-11-28T19:51:10.131Z,rightRepetitions,3.0,Softball
114224604.0,2023-01-16T21:25:13.855Z,leftAvgForce,345.1666666666667,Softball
114224604.0,2023-01-16T21:25:13.855Z,leftImpulse,4889.205000000003,Softball
114224604.0,2023-01-16T21:25:13.855Z,leftMaxForce,357.5,Softball
114224604.0,2023-01-16T21:25:13.855Z,leftTorque,159.26625,Softball
114224604.0,2023-01-16T21:25:13.855Z,leftCalibration,0.0,Softball
114224604.0,2023-01-16T21:25:13.855Z,rightAvgForce,346.1666666666667,Softball
114224604.0,2023-01-16T21:25:13.855Z,rightImpulse,4636.079999999999,Softball
114224604.0,2023-01-16T21:25:13.855Z,rightMaxForce,351.75,Softball
114224604.0,2023-01-16T21:25:13.855Z,rightTorque,156.704625,Softball
114224604.0,2023-01-16T21:25:13.855Z,rightCalibration,0.0,Softball
114224604.0,2023-01-16T21:25:13.855Z,leftRepetitions,3.0,Softball
114224604.0,2023-01-16T21:25:13.855Z,rightRepetitions,3.0,Softball
114224604.0,2023-02-15T22:41:02.164Z,leftAvgForce,379.25,Softball
114224604.0,2023-02-15T22:41:02.164Z,leftImpulse,5397.059999999996,Softball
114224604.0,2023-02-15T22:41:02.164Z,leftMaxForce,389.5,Softball
114224604.0,2023-02-15T22:41:02.164Z,leftTorque,173.52225,Softball
114224604.0,2023-02-15T22:41:02.164Z,leftCalibration,0.0,Softball
114224604.0,2023-02-15T22:41:02.164Z,rightAvgForce,411.58333333333326,Softball
114224604.0,2023-02-15T22:41:02.164Z,rightImpulse,5787.804999999999,Softball
114224604.0,2023-02-15T22:41:02.164Z,rightMaxForce,413.75,Softball
114224604.0,2023-02-15T22:41:02.164Z,rightTorque,184.325625,Softball
114224604.0,2023-02-15T22:41:02.164Z,rightCalibration,0.0,Softball
114224604.0,2023-02-15T22:41:02.164Z,leftRepetitions,3.0,Softball
114224604.0,2023-02-15T22:41:02.164Z,rightRepetitions,3.0,Softball
114224604.0,2023-09-01T19:12:13.690Z,leftAvgForce,295.5,Softball
114224604.0,2023-09-01T19:12:13.690Z,leftImpulse,1740.6349999999998,Softball
114224604.0,2023-09-01T19:12:13.690Z,leftMaxForce,299.25,Softball
114224604.0,2023-09-01T19:12:13.690Z,leftTorque,133.315875,Softball
114224604.0,2023-09-01T19:12:13.690Z,leftCalibration,0.0,Softball
114224604.0,2023-09-01T19:12:13.690Z,rightAvgForce,269.5,Softball
114224604.0,2023-09-01T19:12:13.690Z,rightImpulse,1560.3550000000014,Softball
114224604.0,2023-09-01T19:12:13.690Z,rightMaxForce,270.0,Softball
114224604.0,2023-09-01T19:12:13.690Z,rightTorque,120.285,Softball
114224604.0,2023-09-01T19:12:13.690Z,rightCalibration,0.0,Softball
114224604.0,2023-09-01T19:12:13.690Z,leftRepetitions,2.0,Softball
114224604.0,2023-09-01T19:12:13.690Z,rightRepetitions,2.0,Softball
114224604.0,2024-01-26T20:16:34.451Z,leftAvgForce,384.8333333333333,Softball
114224604.0,2024-01-26T20:16:34.451Z,leftImpulse,2130.0249999999987,Softball
114224604.0,2024-01-26T20:16:34.451Z,leftMaxForce,401.75,Softball
114224604.0,2024-01-26T20:16:34.451Z,leftTorque,178.979625,Softball
114224604.0,2024-01-26T20:16:34.451Z,leftCalibration,0.0,Softball
114224604.0,2024-01-26T20:16:34.451Z,rightAvgForce,300.5,Softball
114224604.0,2024-01-26T20:16:34.451Z,rightImpulse,1555.009999999999,Softball
114224604.0,2024-01-26T20:16:34.451Z,rightMaxForce,310.5,Softball
114224604.0,2024-01-26T20:16:34.451Z,rightTorque,138.32775,Softball
114224604.0,2024-01-26T20:16:34.451Z,rightCalibration,0.0,Softball
114224604.0,2024-01-26T20:16:34.451Z,leftRepetitions,3.0,Softball
114224604.0,2024-01-26T20:16:34.451Z,rightRepetitions,3.0,Softball
114202064.0,2022-08-26T21:19:50.449Z,leftAvgForce,377.25,Softball
114202064.0,2022-08-26T21:19:50.449Z,leftImpulse,3784.745000000001,Softball
114202064.0,2022-08-26T21:19:50.449Z,leftMaxForce,390.75,Softball
